イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
NuGet.0005,NuGet パッケージは非推奨です,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Microsoft.IdentityModel.Tokens.Saml 5.4.0,,,,,"Microsoft.IdentityModel.Tokens.Saml, 5.4.0  レコメンデーション：  Update to latest https://aka.ms/IdentityModel/LTS Remove Microsoft.IdentityModel.Tokens.Saml, and replace with new package Microsoft.IdentityModel.Tokens.Saml, 8.15.0"
NuGet.0005,NuGet パッケージは非推奨です,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Microsoft.IdentityModel.Xml 5.4.0,,,,,"Microsoft.IdentityModel.Xml, 5.4.0  レコメンデーション：  Update to latest https://aka.ms/IdentityModel/LTS Remove Microsoft.IdentityModel.Xml, and replace with new package Microsoft.IdentityModel.Xml, 8.15.0"
NuGet.0004,NuGet パッケージにセキュリティの脆弱性が含まれています,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Newtonsoft.Json 12.0.1,,,,,"Newtonsoft.Json, 12.0.1  レコメンデーション：  Newtonsoft.Json, 13.0.4"
NuGet.0005,NuGet パッケージは非推奨です,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,StackExchange.Redis.StrongName 1.2.6,,,,,"StackExchange.Redis.StrongName, 1.2.6  レコメンデーション：  The StackExchange.Redis package is now strong-named; StackExchange.Redis.StrongName is no longer released separately Remove StackExchange.Redis.StrongName, and replace with new package StackExchange.Redis.StrongName, 1.2.6"
NuGet.0004,NuGet パッケージにセキュリティの脆弱性が含まれています,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Sustainsys.Saml2 2.2.0,,,,,"Sustainsys.Saml2, 2.2.0  レコメンデーション：  Sustainsys.Saml2, 2.11.0"
NuGet.0005,NuGet パッケージは非推奨です,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Sustainsys.Saml2 2.2.0,,,,,"Sustainsys.Saml2, 2.2.0  レコメンデーション：  置き換える必要があります。 Remove Sustainsys.Saml2, and replace with new package Sustainsys.Saml2, 2.11.0"
NuGet.0005,NuGet パッケージは非推奨です,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,Sustainsys.Saml2.Mvc 2.2.0,,,,,"Sustainsys.Saml2.Mvc, 2.2.0  レコメンデーション：  置き換える必要があります。"
NuGet.0004,NuGet パッケージにセキュリティの脆弱性が含まれています,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,System.Drawing.Common 4.5.1,,,,,"System.Drawing.Common, 4.5.1  レコメンデーション：  System.Drawing.Common, 10.0.1"
NuGet.0004,NuGet パッケージにセキュリティの脆弱性が含まれています,Active,Optional,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Implem.Pleasanter.csproj,,,System.Security.Cryptography.Xml 4.5.0,,,,,"System.Security.Cryptography.Xml, 4.5.0  レコメンデーション：  System.Security.Cryptography.Xml, 10.0.1"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,42,8,T:System.Web.Mvc.ContentResult,,,,,"public ContentResult Delete(Context context, int id)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,48,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,45,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new UserModel().DeleteByApi(context: context, userId: id)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,45,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new UserModel().DeleteByApi(context: context, userId: id)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,32,8,T:System.Web.Mvc.ContentResult,,,,,"public ContentResult Update(Context context, int id)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,38,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,35,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new UserModel().UpdateByApi(context: context, userId: id)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,35,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new UserModel().UpdateByApi(context: context, userId: id)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,22,8,T:System.Web.Mvc.ContentResult,,,,,public ContentResult Create(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,28,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,25,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? new UserModel().CreateByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,25,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? new UserModel().CreateByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,12,8,T:System.Web.Mvc.ContentResult,,,,,public ContentResult Get(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,18,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,15,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? new UserModel().GetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\UsersController.cs,15,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? new UserModel().GetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,28,8,T:System.Web.Mvc.ContentResult,,,,,public ContentResult Delete(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,34,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,31,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.DeleteByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,31,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.DeleteByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,18,8,T:System.Web.Mvc.ContentResult,,,,,public ContentResult Set(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,24,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,21,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.SetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,21,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.SetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,8,8,T:System.Web.Mvc.ContentResult,,,,,public ContentResult Get(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,14,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,11,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.GetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\SessionsController.cs,11,12,T:System.Web.Mvc.ContentResult,,,,,var result = context.Authenticated                 ? SessionUtilities.GetByApi(context: context)                 : ApiResults.Unauthorized(context: context);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,52,8,T:System.Web.Mvc.ContentResult,,,,,"public ContentResult Export(Context context, long id)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,58,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,55,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new ItemModel(context: context, referenceId: id).ExportByApi(context: context)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,55,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new ItemModel(context: context, referenceId: id).ExportByApi(context: context)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,42,8,T:System.Web.Mvc.ContentResult,,,,,"public ContentResult Delete(Context context, long id)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,48,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,45,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new ItemModel(context: context, referenceId: id).DeleteByApi(context: context)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,45,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new ItemModel(context: context, referenceId: id).DeleteByApi(context: context)                 : ApiResults.Unauthorized(context: context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,32,8,T:System.Web.Mvc.ContentResult,,,,,"public ContentResult Update(Context context, long id)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,38,12,P:System.Web.Mvc.ContentResult.Content,,,,,"log.Finish(context: context, responseSize: result.Content.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Controllers\Api\ItemsController.cs,35,12,T:System.Web.Mvc.ContentResult,,,,,"var result = context.Authenticated                 ? new ItemModel(context: context, referenceId: id).UpdateByApi(context: context)                 : ApiResults.Unauthorized(context: context);"
